,AMAZON,NEW,USED,COUNT_NEW,BUY_BOX_SHIPPING,SALES,LISTPRICE,COUNT_REVIEWS,NEW_FBA,RATING
2024-05-01 21:40:00-04:00,11.99,11.99,,2.0,11.99,558.0,13.99,2723.0,23.98,4.699999999999999
2024-05-02 01:36:00-04:00,11.99,11.99,,2.0,11.99,560.0,13.99,2723.0,23.98,4.699999999999999
2024-05-02 06:58:00-04:00,11.99,11.99,,2.0,11.99,555.0,13.99,2723.0,23.98,4.699999999999999
2024-05-02 11:16:00-04:00,11.99,11.99,,2.0,11.99,582.0,13.99,2723.0,23.98,4.699999999999999
2024-05-02 18:28:00-04:00,11.99,11.99,,2.0,11.99,582.0,13.99,2724.0,23.98,4.699999999999999
2024-05-02 23:40:00-04:00,11.99,11.99,,3.0,11.99,544.0,13.99,2724.0,23.98,4.699999999999999
2024-05-03 02:20:00-04:00,11.99,11.99,,3.0,11.99,550.0,13.99,2724.0,23.98,4.699999999999999
2024-05-03 03:22:00-04:00,11.99,11.99,,2.0,11.99,550.0,13.99,2724.0,23.98,4.699999999999999
2024-05-03 03:56:00-04:00,11.99,11.99,,2.0,11.99,573.0,13.99,2724.0,23.98,4.699999999999999
2024-05-03 11:44:00-04:00,11.99,11.99,,2.0,11.99,534.0,13.99,2727.0,23.98,4.699999999999999
2024-05-03 17:16:00-04:00,11.99,11.99,,2.0,11.99,542.0,13.99,2727.0,23.98,4.699999999999999
2024-05-04 00:32:00-04:00,11.99,11.99,,2.0,11.99,555.0,13.99,2727.0,23.98,4.699999999999999
2024-05-04 04:12:00-04:00,11.99,11.99,,2.0,11.99,536.0,13.99,2727.0,23.98,4.699999999999999
2024-05-04 06:58:00-04:00,11.99,11.99,,2.0,11.99,554.0,13.99,2727.0,23.98,4.699999999999999
2024-05-04 11:28:00-04:00,11.99,11.99,,2.0,11.99,564.0,13.99,2727.0,23.98,4.699999999999999
2024-05-04 20:30:00-04:00,11.99,11.99,,2.0,11.99,576.0,13.99,2729.0,23.98,4.699999999999999
2024-05-05 01:36:00-04:00,11.99,11.99,,2.0,11.99,607.0,13.99,2729.0,23.98,4.699999999999999
2024-05-05 03:10:00-04:00,11.99,11.99,,2.0,11.99,578.0,13.99,2729.0,23.98,4.699999999999999
2024-05-05 07:24:00-04:00,11.99,11.99,,2.0,11.99,610.0,13.99,2731.0,23.98,4.699999999999999
2024-05-05 18:44:00-04:00,11.99,11.99,,3.0,11.99,575.0,13.99,2731.0,23.98,4.699999999999999
2024-05-05 19:48:00-04:00,11.99,11.99,,2.0,11.99,575.0,13.99,2731.0,23.98,4.699999999999999
2024-05-06 01:24:00-04:00,11.99,11.99,,2.0,11.99,628.0,13.99,2731.0,23.98,4.699999999999999
2024-05-06 03:24:00-04:00,11.99,11.99,,2.0,11.99,640.0,13.99,2731.0,23.98,4.699999999999999
2024-05-06 08:14:00-04:00,11.99,11.99,,2.0,11.99,640.0,13.99,2732.0,23.98,4.699999999999999
2024-05-06 08:28:00-04:00,11.99,11.99,,2.0,11.99,599.0,13.99,2732.0,23.98,4.699999999999999
2024-05-06 16:44:00-04:00,11.99,11.99,,3.0,11.99,543.0,13.99,2732.0,23.98,4.699999999999999
2024-05-06 20:48:00-04:00,11.99,11.99,,3.0,11.99,585.0,13.99,2732.0,23.98,4.699999999999999
2024-05-07 01:32:00-04:00,11.99,11.99,,3.0,11.99,613.0,13.99,2732.0,23.98,4.699999999999999
2024-05-07 03:36:00-04:00,8.39,8.39,,3.0,8.39,583.0,13.99,2732.0,23.98,4.699999999999999
2024-05-07 07:04:00-04:00,8.39,8.39,,3.0,8.39,563.0,13.99,2732.0,23.98,4.699999999999999
2024-05-07 08:08:00-04:00,8.39,8.39,,2.0,8.39,563.0,13.99,2732.0,23.98,4.699999999999999
2024-05-07 09:48:00-04:00,8.39,8.39,,2.0,8.39,563.0,13.99,2736.0,23.98,4.699999999999999
2024-05-07 11:10:00-04:00,8.39,8.39,,2.0,8.39,507.0,13.99,2736.0,23.98,4.699999999999999
2024-05-07 13:56:00-04:00,8.39,8.39,,2.0,8.39,346.0,13.99,2736.0,23.98,4.699999999999999
2024-05-07 16:32:00-04:00,8.39,8.39,,2.0,8.39,191.0,13.99,2736.0,23.98,4.699999999999999
2024-05-07 21:28:00-04:00,8.39,8.39,,2.0,8.39,152.0,13.99,2736.0,23.98,4.699999999999999
2024-05-08 05:12:00-04:00,8.39,8.39,,2.0,8.39,128.0,13.99,2736.0,23.98,4.699999999999999
2024-05-08 10:14:00-04:00,8.39,8.39,,2.0,8.39,128.0,13.99,2743.0,23.98,4.699999999999999
2024-05-08 10:24:00-04:00,8.39,8.39,,2.0,8.39,141.0,13.99,2743.0,23.98,4.699999999999999
2024-05-08 14:40:00-04:00,8.39,8.39,,3.0,8.39,118.0,13.99,2743.0,23.98,4.699999999999999
2024-05-08 18:30:00-04:00,8.39,8.39,,3.0,8.39,106.0,13.99,2743.0,23.98,4.699999999999999
2024-05-08 21:14:00-04:00,8.39,8.39,,2.0,8.39,109.0,13.99,2743.0,23.98,4.699999999999999
2024-05-09 01:44:00-04:00,8.39,8.39,,2.0,8.39,107.0,13.99,2743.0,23.98,4.699999999999999
2024-05-09 08:08:00-04:00,8.53,8.53,,2.0,8.53,95.0,13.99,2746.0,23.98,4.699999999999999
2024-05-09 11:54:00-04:00,8.53,8.53,,3.0,8.53,103.0,13.99,2746.0,23.98,4.699999999999999
2024-05-09 15:02:00-04:00,8.53,8.53,,3.0,8.53,122.0,13.99,2746.0,23.98,4.699999999999999
2024-05-09 18:10:00-04:00,8.53,8.53,,3.0,8.53,134.0,13.99,2746.0,23.98,4.699999999999999
2024-05-09 20:38:00-04:00,8.53,8.53,,3.0,8.53,134.0,13.99,2745.0,23.98,4.699999999999999
2024-05-09 21:08:00-04:00,8.53,8.53,,2.0,8.53,134.0,13.99,2745.0,23.98,4.699999999999999
2024-05-09 22:32:00-04:00,8.53,8.53,,2.0,8.53,144.0,13.99,2745.0,23.98,4.699999999999999
2024-05-10 01:40:00-04:00,8.53,8.53,,2.0,8.53,150.0,13.99,2745.0,23.98,4.699999999999999
2024-05-10 04:26:00-04:00,8.53,8.53,,2.0,8.53,166.0,13.99,2745.0,23.98,4.699999999999999
2024-05-10 07:34:00-04:00,8.53,8.53,,2.0,8.53,166.0,13.99,2745.0,23.98,4.699999999999999
2024-05-10 10:42:00-04:00,8.53,8.53,,2.0,8.53,178.0,13.99,2745.0,23.98,4.699999999999999
2024-05-10 13:52:00-04:00,8.53,8.53,,2.0,8.53,178.0,13.99,2748.0,23.98,4.699999999999999
2024-05-10 19:00:00-04:00,8.53,8.53,,2.0,8.53,198.0,13.99,2748.0,23.98,4.699999999999999
2024-05-10 22:40:00-04:00,8.53,8.53,,3.0,8.53,218.0,13.99,2748.0,23.98,4.699999999999999
2024-05-11 01:46:00-04:00,8.53,8.53,,3.0,8.53,225.0,13.99,2748.0,23.98,4.699999999999999
2024-05-11 05:20:00-04:00,8.53,8.53,,2.0,8.53,227.0,13.99,2748.0,23.98,4.699999999999999
2024-05-11 12:36:00-04:00,8.53,8.53,,2.0,8.53,233.0,13.99,2750.0,23.98,4.699999999999999
2024-05-11 16:46:00-04:00,8.53,8.53,,2.0,8.53,243.0,13.99,2750.0,23.98,4.699999999999999
2024-05-11 19:54:00-04:00,8.53,8.53,,2.0,8.53,259.0,13.99,2750.0,23.98,4.699999999999999
2024-05-12 00:00:00-04:00,8.53,8.53,,2.0,8.53,269.0,13.99,2750.0,23.98,4.699999999999999
2024-05-12 02:32:00-04:00,8.53,8.53,,2.0,8.53,264.0,13.99,2750.0,23.98,4.699999999999999
2024-05-12 05:38:00-04:00,8.53,8.53,,2.0,8.53,275.0,13.99,2750.0,23.98,4.699999999999999
2024-05-12 08:24:00-04:00,8.53,8.53,,2.0,8.53,275.0,13.99,2758.0,23.98,4.699999999999999
2024-05-12 09:32:00-04:00,8.53,8.53,,2.0,8.53,275.0,13.99,2759.0,23.98,4.699999999999999
2024-05-12 11:32:00-04:00,8.53,8.53,,3.0,8.53,276.0,13.99,2759.0,23.98,4.699999999999999
2024-05-12 14:40:00-04:00,8.53,8.53,,3.0,8.53,267.0,13.99,2759.0,23.98,4.699999999999999
2024-05-12 19:40:00-04:00,8.53,8.53,,2.0,8.53,282.0,13.99,2759.0,23.98,4.699999999999999
2024-05-13 00:48:00-04:00,8.53,8.53,,2.0,8.53,310.0,13.99,2759.0,23.98,4.699999999999999
2024-05-13 03:02:00-04:00,8.53,8.53,,2.0,8.53,325.0,13.99,2759.0,23.98,4.699999999999999
2024-05-13 06:40:00-04:00,8.53,8.53,,2.0,8.53,318.0,13.99,2758.0,23.98,4.699999999999999
2024-05-13 09:48:00-04:00,8.53,8.53,,2.0,8.53,318.0,13.99,2761.0,23.98,4.699999999999999
2024-05-13 09:50:00-04:00,8.53,8.53,,2.0,8.53,329.0,13.99,2761.0,23.98,4.699999999999999
2024-05-13 10:58:00-04:00,8.53,8.53,,2.0,8.53,329.0,13.99,2762.0,23.98,4.699999999999999
2024-05-13 14:16:00-04:00,8.53,8.53,,2.0,8.53,339.0,13.99,2762.0,23.98,4.699999999999999
2024-05-13 16:48:00-04:00,8.53,8.53,,3.0,8.53,347.0,13.99,2762.0,23.98,4.699999999999999
2024-05-13 21:28:00-04:00,8.53,8.53,,3.0,8.53,334.0,13.99,2762.0,23.98,4.699999999999999
2024-05-13 23:36:00-04:00,8.53,8.53,,2.0,8.53,336.0,13.99,2762.0,23.98,4.699999999999999
2024-05-14 02:42:00-04:00,8.53,8.53,,2.0,8.53,347.0,13.99,2762.0,23.98,4.699999999999999
2024-05-14 05:50:00-04:00,8.53,8.53,,2.0,8.53,368.0,13.99,2762.0,23.98,4.699999999999999
2024-05-14 09:48:00-04:00,8.53,8.53,,2.0,8.53,368.0,13.99,2763.0,23.98,4.699999999999999
2024-05-14 10:16:00-04:00,8.53,8.53,,2.0,8.53,369.0,13.99,2763.0,23.98,4.699999999999999
2024-05-14 13:44:00-04:00,8.53,8.53,,3.0,8.53,373.0,13.99,2763.0,23.98,4.699999999999999
2024-05-14 18:02:00-04:00,8.53,8.53,,3.0,8.53,368.0,13.99,2763.0,23.98,4.699999999999999
2024-05-14 21:00:00-04:00,8.53,8.53,,3.0,8.53,356.0,13.99,2763.0,23.98,4.699999999999999
2024-05-14 22:52:00-04:00,8.53,8.53,,3.0,8.53,371.0,13.99,2763.0,23.98,4.699999999999999
2024-05-15 01:58:00-04:00,8.53,8.53,,3.0,8.53,371.0,13.99,2764.0,23.98,4.699999999999999
2024-05-15 03:04:00-04:00,8.53,8.53,,2.0,8.53,399.0,13.99,2764.0,23.98,4.699999999999999
2024-05-15 09:16:00-04:00,8.53,8.53,,2.0,8.53,403.0,13.99,2764.0,23.98,4.699999999999999
2024-05-15 13:00:00-04:00,8.53,8.53,,2.0,8.53,403.0,13.99,2763.0,23.98,4.699999999999999
2024-05-15 16:26:00-04:00,12.19,12.19,,2.0,12.19,376.0,13.99,2763.0,23.98,4.699999999999999
2024-05-15 18:26:00-04:00,12.19,12.19,,2.0,12.19,370.0,13.99,2763.0,23.98,4.699999999999999
2024-05-15 21:46:00-04:00,12.19,12.19,,2.0,12.19,389.0,13.99,2763.0,23.98,4.699999999999999
2024-05-16 04:30:00-04:00,12.19,12.19,,2.0,12.19,479.0,13.99,2762.0,23.98,4.699999999999999
2024-05-16 10:46:00-04:00,12.19,12.19,,2.0,12.19,465.0,13.99,2768.0,23.98,4.699999999999999
2024-05-16 11:32:00-04:00,12.19,12.19,,2.0,12.19,465.0,13.99,2769.0,23.98,4.699999999999999
2024-05-16 14:20:00-04:00,12.19,12.19,,2.0,12.19,439.0,13.99,2769.0,23.98,4.699999999999999
2024-05-16 18:10:00-04:00,12.19,12.19,,2.0,12.19,467.0,13.99,2769.0,23.98,4.699999999999999
2024-05-16 19:24:00-04:00,12.19,12.19,,2.0,12.19,464.0,13.99,2769.0,23.98,4.699999999999999
2024-05-16 22:32:00-04:00,12.19,12.19,,2.0,12.19,470.0,13.99,2769.0,23.98,4.699999999999999
2024-05-16 23:40:00-04:00,12.19,12.19,,2.0,12.19,517.0,13.99,2769.0,23.98,4.699999999999999
2024-05-17 02:46:00-04:00,12.19,12.19,,2.0,12.19,540.0,13.99,2769.0,23.98,4.699999999999999
2024-05-17 06:14:00-04:00,12.19,12.19,,2.0,12.19,548.0,13.99,2769.0,23.98,4.699999999999999
2024-05-17 08:00:00-04:00,12.19,12.19,,2.0,12.19,548.0,13.99,2774.0,23.98,4.699999999999999
2024-05-17 10:54:00-04:00,12.19,12.19,,2.0,12.19,548.0,13.99,2775.0,23.98,4.699999999999999
2024-05-17 14:02:00-04:00,12.19,12.19,,2.0,12.19,528.0,13.99,2775.0,23.98,4.699999999999999
2024-05-17 17:10:00-04:00,12.19,12.19,,2.0,12.19,520.0,13.99,2775.0,23.98,4.699999999999999
2024-05-17 21:42:00-04:00,12.19,12.19,,2.0,12.19,515.0,13.99,2775.0,23.98,4.699999999999999
2024-05-17 23:52:00-04:00,12.19,12.19,,2.0,12.19,530.0,13.99,2775.0,23.98,4.699999999999999
2024-05-18 03:00:00-04:00,12.19,12.19,,2.0,12.19,538.0,13.99,2775.0,23.98,4.699999999999999
2024-05-18 06:06:00-04:00,12.19,12.19,,3.0,12.19,591.0,13.99,2775.0,23.98,4.699999999999999
2024-05-18 09:56:00-04:00,12.19,12.19,,3.0,12.19,591.0,13.99,2780.0,23.98,4.699999999999999
2024-05-18 13:10:00-04:00,12.19,12.19,,3.0,12.19,589.0,13.99,2780.0,23.98,4.699999999999999
2024-05-18 16:12:00-04:00,12.19,12.19,,3.0,12.19,555.0,13.99,2780.0,23.98,4.699999999999999
2024-05-18 19:20:00-04:00,12.19,12.19,,3.0,12.19,572.0,13.99,2780.0,23.98,4.699999999999999
2024-05-18 20:42:00-04:00,12.19,12.19,,2.0,12.19,580.0,13.99,2780.0,23.98,4.699999999999999
2024-05-18 20:44:00-04:00,12.19,12.19,,2.0,12.19,580.0,13.99,2781.0,23.98,4.699999999999999
2024-05-18 21:56:00-04:00,12.19,12.19,,2.0,12.19,628.0,13.99,2781.0,23.98,4.699999999999999
2024-05-19 06:48:00-04:00,12.19,12.19,,2.0,12.19,615.0,13.99,2781.0,23.98,4.699999999999999
2024-05-19 08:34:00-04:00,12.19,12.19,,2.0,12.19,624.0,13.99,2783.0,23.98,4.699999999999999
2024-05-19 11:42:00-04:00,12.19,12.19,,2.0,12.19,576.0,13.99,2783.0,23.98,4.699999999999999
2024-05-19 17:56:00-04:00,12.19,12.19,,2.0,12.19,583.0,13.99,2783.0,23.98,4.699999999999999
2024-05-19 21:12:00-04:00,12.19,12.19,,2.0,12.19,616.0,13.99,2783.0,23.98,4.699999999999999
2024-05-20 01:52:00-04:00,12.19,12.19,,3.0,12.19,631.0,13.99,2783.0,23.98,4.699999999999999
2024-05-20 05:28:00-04:00,12.19,12.19,,3.0,12.19,635.0,13.99,2783.0,23.98,4.699999999999999
2024-05-20 11:38:00-04:00,12.19,12.19,,3.0,12.19,553.0,13.99,2787.0,23.98,4.699999999999999
2024-05-20 13:40:00-04:00,12.19,12.19,,3.0,12.19,540.0,13.99,2787.0,23.98,4.699999999999999
2024-05-20 16:48:00-04:00,12.19,12.19,,3.0,12.19,535.0,13.99,2787.0,23.98,4.699999999999999
2024-05-20 18:32:00-04:00,12.19,12.19,,3.0,12.19,546.0,13.99,2787.0,23.98,4.699999999999999
2024-05-20 20:30:00-04:00,12.19,12.19,,3.0,12.19,547.0,13.99,2787.0,23.98,4.699999999999999
2024-05-21 00:02:00-04:00,12.19,12.19,,3.0,12.19,552.0,13.99,2787.0,23.98,4.699999999999999
2024-05-21 02:44:00-04:00,12.19,12.19,,2.0,12.19,582.0,13.99,2787.0,23.98,4.699999999999999
2024-05-21 08:40:00-04:00,12.19,12.19,,2.0,12.19,582.0,13.99,2788.0,23.98,4.699999999999999
2024-05-21 10:44:00-04:00,12.19,12.19,,2.0,12.19,582.0,13.99,2789.0,23.98,4.699999999999999
2024-05-21 12:16:00-04:00,12.19,12.19,,2.0,12.19,547.0,13.99,2789.0,23.98,4.699999999999999
2024-05-21 15:18:00-04:00,12.19,12.19,,2.0,12.19,560.0,13.99,2789.0,23.98,4.699999999999999
2024-05-21 21:36:00-04:00,12.19,12.19,,2.0,12.19,544.0,13.99,2789.0,23.98,4.699999999999999
2024-05-22 01:12:00-04:00,12.19,12.19,,2.0,12.19,583.0,13.99,2789.0,23.98,4.699999999999999
2024-05-22 04:20:00-04:00,12.19,12.19,,2.0,12.19,612.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 07:28:00-04:00,12.19,12.19,,2.0,12.19,633.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 10:40:00-04:00,12.19,12.19,,2.0,12.19,610.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 13:56:00-04:00,12.19,12.19,,2.0,12.19,590.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 16:04:00-04:00,12.19,12.19,,2.0,12.19,538.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 17:16:00-04:00,12.19,12.19,,3.0,12.19,538.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 18:20:00-04:00,12.19,12.19,,3.0,12.19,552.0,13.99,2790.0,23.98,4.699999999999999
2024-05-22 20:44:00-04:00,12.19,12.19,,3.0,12.19,561.0,13.99,2790.0,23.98,4.699999999999999
2024-05-23 02:48:00-04:00,12.19,12.19,,2.0,12.19,574.0,13.99,2791.0,23.98,4.699999999999999
2024-05-23 04:04:00-04:00,12.19,12.19,,2.0,12.19,611.0,13.99,2791.0,23.98,4.699999999999999
2024-05-23 04:56:00-04:00,12.19,12.19,,2.0,12.19,611.0,13.99,2792.0,23.98,4.699999999999999
2024-05-23 10:48:00-04:00,12.19,12.19,,2.0,12.19,611.0,13.99,2793.0,23.98,4.699999999999999
2024-05-23 12:44:00-04:00,12.19,12.19,,2.0,12.19,602.0,13.99,2793.0,23.98,4.699999999999999
2024-05-23 15:28:00-04:00,12.19,12.19,,2.0,12.19,614.0,13.99,2793.0,23.98,4.699999999999999
2024-05-23 19:04:00-04:00,12.19,12.19,,2.0,12.19,607.0,13.99,2793.0,23.98,4.699999999999999
2024-05-23 21:12:00-04:00,12.19,12.19,,2.0,12.19,617.0,13.99,2793.0,23.98,4.699999999999999
2024-05-24 01:14:00-04:00,12.19,12.19,,2.0,12.19,644.0,13.99,2793.0,23.98,4.699999999999999
2024-05-24 04:22:00-04:00,12.19,12.19,,2.0,12.19,656.0,13.99,2793.0,23.98,4.699999999999999
2024-05-24 07:30:00-04:00,12.19,12.19,,2.0,12.19,643.0,13.99,2793.0,23.98,4.699999999999999
2024-05-24 11:18:00-04:00,12.19,12.19,,2.0,12.19,643.0,13.99,2795.0,23.98,4.699999999999999
2024-05-24 12:54:00-04:00,12.19,12.19,,2.0,12.19,643.0,13.99,2801.0,23.98,4.699999999999999
2024-05-24 13:44:00-04:00,12.19,12.19,,2.0,12.19,622.0,13.99,2802.0,23.98,4.699999999999999
2024-05-24 15:36:00-04:00,12.19,12.19,,2.0,12.19,629.0,13.99,2802.0,23.98,4.699999999999999
2024-05-24 15:58:00-04:00,12.19,12.19,,2.0,12.19,629.0,13.99,2805.0,23.98,4.699999999999999
2024-05-24 21:08:00-04:00,12.19,12.19,,2.0,12.19,646.0,13.99,2805.0,23.98,4.699999999999999
2024-05-25 00:16:00-04:00,12.19,12.19,,2.0,12.19,653.0,13.99,2805.0,23.98,4.699999999999999
2024-05-25 03:24:00-04:00,12.19,12.19,,2.0,12.19,698.0,13.99,2805.0,23.98,4.699999999999999
2024-05-25 07:00:00-04:00,12.19,12.19,,2.0,12.19,700.0,13.99,2806.0,23.98,4.699999999999999
2024-05-25 11:30:00-04:00,12.19,12.19,,2.0,12.19,696.0,13.99,2806.0,23.98,4.699999999999999
2024-05-25 12:16:00-04:00,12.19,12.19,,2.0,12.19,696.0,13.99,2814.0,23.98,4.699999999999999
2024-05-25 14:52:00-04:00,12.19,12.19,,3.0,12.19,652.0,13.99,2814.0,23.98,4.699999999999999
2024-05-25 21:18:00-04:00,12.19,12.19,,3.0,12.19,700.0,13.99,2814.0,23.98,4.699999999999999
2024-05-25 22:02:00-04:00,12.19,12.19,,3.0,12.19,697.0,13.99,2814.0,23.98,4.699999999999999
2024-05-26 03:28:00-04:00,12.19,12.19,,3.0,12.19,728.0,13.99,2814.0,23.98,4.699999999999999
2024-05-26 08:52:00-04:00,12.19,12.19,,3.0,12.19,728.0,13.99,2816.0,23.98,4.699999999999999
2024-05-26 11:48:00-04:00,12.19,12.19,,3.0,12.19,657.0,13.99,2816.0,23.98,4.699999999999999
2024-05-26 14:56:00-04:00,12.19,12.19,,3.0,12.19,690.0,13.99,2816.0,23.98,4.699999999999999
2024-05-26 18:04:00-04:00,12.19,12.19,,3.0,12.19,701.0,13.99,2816.0,23.98,4.699999999999999
2024-05-26 21:08:00-04:00,12.19,12.19,,3.0,12.19,722.0,13.99,2816.0,23.98,4.699999999999999
2024-05-27 01:48:00-04:00,12.19,12.19,,3.0,12.19,696.0,13.99,2816.0,23.98,4.699999999999999
2024-05-27 04:48:00-04:00,12.19,12.19,,3.0,12.19,700.0,13.99,2816.0,23.98,4.699999999999999
2024-05-27 11:02:00-04:00,12.19,12.19,,3.0,12.19,655.0,13.99,2820.0,23.98,4.699999999999999
2024-05-27 14:10:00-04:00,12.19,12.19,,3.0,12.19,646.0,13.99,2820.0,23.98,4.699999999999999
2024-05-27 21:26:00-04:00,12.19,12.19,,3.0,12.19,671.0,13.99,2820.0,23.98,4.699999999999999
2024-05-28 02:28:00-04:00,12.19,12.19,,3.0,12.19,636.0,13.99,2820.0,23.98,4.699999999999999
2024-05-28 05:36:00-04:00,12.19,12.19,,3.0,12.19,674.0,13.99,2820.0,23.98,4.699999999999999
2024-05-28 08:42:00-04:00,12.19,12.19,,3.0,12.19,683.0,13.99,2823.0,23.98,4.699999999999999
2024-05-28 11:28:00-04:00,12.19,12.19,,3.0,12.19,701.0,13.99,2823.0,23.98,4.699999999999999
2024-05-28 13:56:00-04:00,12.19,12.19,,3.0,12.19,651.0,13.99,2823.0,23.98,4.699999999999999
2024-05-28 17:48:00-04:00,12.19,12.19,,3.0,12.19,641.0,13.99,2823.0,23.98,4.699999999999999
2024-05-28 20:50:00-04:00,12.19,12.19,,3.0,12.19,621.0,13.99,2823.0,23.98,4.699999999999999
2024-05-29 02:36:00-04:00,12.19,12.19,,3.0,12.19,646.0,13.99,2823.0,23.98,4.699999999999999
2024-05-29 06:50:00-04:00,12.19,12.19,,3.0,12.19,501.0,13.99,2823.0,23.98,4.699999999999999
2024-05-29 09:40:00-04:00,12.19,12.19,,3.0,12.19,501.0,13.99,2826.0,23.98,4.699999999999999
2024-05-29 11:22:00-04:00,12.19,12.19,,3.0,12.19,451.0,13.99,2826.0,23.98,4.699999999999999
2024-05-29 16:22:00-04:00,12.19,12.19,,3.0,12.19,463.0,13.99,2826.0,23.98,4.699999999999999
2024-05-29 18:00:00-04:00,12.19,12.19,,3.0,12.19,405.0,13.99,2826.0,23.98,4.699999999999999
2024-05-29 21:10:00-04:00,12.19,12.19,,3.0,12.19,445.0,13.99,2826.0,23.98,4.699999999999999
2024-05-30 01:00:00-04:00,12.19,12.19,,3.0,12.19,487.0,13.99,2826.0,23.98,4.699999999999999
2024-05-30 04:14:00-04:00,12.19,12.19,,3.0,12.19,485.0,13.99,2826.0,23.98,4.699999999999999
2024-05-30 07:22:00-04:00,12.19,12.19,,3.0,12.19,489.0,13.99,2826.0,23.98,4.699999999999999
2024-05-30 09:56:00-04:00,12.19,12.19,,3.0,12.19,506.0,13.99,2828.0,23.98,4.699999999999999
2024-05-30 16:30:00-04:00,12.19,12.19,,3.0,12.19,483.0,13.99,2828.0,23.98,4.699999999999999
2024-05-30 17:38:00-04:00,12.19,12.19,,3.0,12.19,494.0,13.99,2828.0,23.98,4.699999999999999
2024-05-30 20:02:00-04:00,12.19,12.19,,3.0,12.19,515.0,13.99,2828.0,23.98,4.699999999999999
2024-05-31 00:58:00-04:00,12.19,12.19,,3.0,12.19,552.0,13.99,2829.0,23.98,4.699999999999999
2024-05-31 03:00:00-04:00,12.19,12.19,,3.0,12.19,557.0,13.99,2829.0,23.98,4.699999999999999
2024-05-31 08:36:00-04:00,12.19,12.19,,3.0,12.19,547.0,13.99,2829.0,23.98,4.699999999999999
2024-05-31 11:08:00-04:00,12.19,12.19,,3.0,12.19,550.0,13.99,2829.0,23.98,4.699999999999999
2024-05-31 11:10:00-04:00,12.19,12.19,,3.0,12.19,550.0,13.99,2832.0,23.98,4.699999999999999
2024-05-31 14:18:00-04:00,12.19,12.19,,3.0,12.19,521.0,13.99,2832.0,23.98,4.699999999999999
2024-05-31 17:26:00-04:00,12.19,12.19,,3.0,12.19,545.0,13.99,2832.0,23.98,4.699999999999999
2024-05-31 21:10:00-04:00,12.19,12.19,,3.0,12.19,547.0,13.99,2832.0,23.98,4.699999999999999
2024-06-01 01:32:00-04:00,12.19,12.19,,3.0,12.19,543.0,13.99,2832.0,23.98,4.699999999999999
2024-06-01 05:28:00-04:00,12.19,12.19,,2.0,12.19,539.0,13.99,2832.0,23.98,4.699999999999999
2024-06-01 11:40:00-04:00,12.19,12.19,,2.0,12.19,548.0,13.99,2834.0,23.98,4.699999999999999
2024-06-01 17:40:00-04:00,12.19,12.19,,2.0,12.19,600.0,13.99,2834.0,23.98,4.699999999999999
2024-06-01 21:08:00-04:00,12.19,12.19,,2.0,12.19,596.0,13.99,2834.0,23.98,4.699999999999999
2024-06-01 23:56:00-04:00,12.19,12.19,,2.0,12.19,609.0,13.99,2834.0,23.98,4.699999999999999
2024-06-02 06:10:00-04:00,12.19,12.19,,2.0,12.19,591.0,13.99,2835.0,23.98,4.699999999999999
2024-06-02 12:00:00-04:00,12.19,12.19,,2.0,12.19,591.0,13.99,2838.0,23.98,4.699999999999999
2024-06-02 15:08:00-04:00,12.19,12.19,,2.0,12.19,649.0,13.99,2838.0,23.98,4.699999999999999
2024-06-02 18:22:00-04:00,12.19,12.19,,2.0,12.19,599.0,13.99,2838.0,23.98,4.699999999999999
2024-06-02 21:44:00-04:00,12.19,12.19,,2.0,12.19,568.0,13.99,2838.0,23.98,4.699999999999999
2024-06-03 00:24:00-04:00,12.19,12.19,,2.0,12.19,597.0,13.99,2838.0,23.98,4.699999999999999
2024-06-03 05:20:00-04:00,12.19,12.19,,2.0,12.19,639.0,13.99,2838.0,23.98,4.699999999999999
2024-06-03 09:22:00-04:00,12.19,12.19,,2.0,12.19,585.0,13.99,2844.0,23.98,4.699999999999999
2024-06-03 15:28:00-04:00,12.19,12.19,,2.0,12.19,596.0,13.99,2845.0,23.98,4.699999999999999
2024-06-03 19:16:00-04:00,12.19,12.19,,2.0,12.19,572.0,13.99,2845.0,23.98,4.699999999999999
2024-06-04 01:04:00-04:00,12.19,12.19,,2.0,12.19,598.0,13.99,2845.0,23.98,4.699999999999999
2024-06-04 04:36:00-04:00,12.19,12.19,,3.0,12.19,575.0,13.99,2845.0,23.98,4.699999999999999
2024-06-04 06:44:00-04:00,12.19,12.19,,3.0,12.19,583.0,13.99,2845.0,23.98,4.699999999999999
2024-06-04 10:32:00-04:00,12.19,12.19,,3.0,12.19,583.0,13.99,2848.0,23.98,4.699999999999999
2024-06-04 11:00:00-04:00,12.19,12.19,,3.0,12.19,582.0,13.99,2848.0,23.98,4.699999999999999
2024-06-04 14:06:00-04:00,12.19,12.19,,3.0,12.19,543.0,13.99,2848.0,23.98,4.699999999999999
2024-06-04 17:14:00-04:00,12.19,12.19,,3.0,12.19,530.0,13.99,2848.0,23.98,4.699999999999999
